group_id,scenario_key,scenario_label,rep,method,selected_penalty
5000084,informative_monitoring,Informative monitoring,85,tuned_level,0.03
5000084,informative_monitoring,Informative monitoring,85,tuned_level_slope,0.1
5000085,informative_monitoring,Informative monitoring,86,tuned_level,0.03
5000085,informative_monitoring,Informative monitoring,86,tuned_level_slope,0.1
5000086,informative_monitoring,Informative monitoring,87,tuned_level,0.03
5000086,informative_monitoring,Informative monitoring,87,tuned_level_slope,0.1
5000087,informative_monitoring,Informative monitoring,88,tuned_level,0.03
5000087,informative_monitoring,Informative monitoring,88,tuned_level_slope,0.1
5000088,informative_monitoring,Informative monitoring,89,tuned_level,0.03
5000088,informative_monitoring,Informative monitoring,89,tuned_level_slope,0.1
5000089,informative_monitoring,Informative monitoring,90,tuned_level,0.03
5000089,informative_monitoring,Informative monitoring,90,tuned_level_slope,0.1
5000090,informative_monitoring,Informative monitoring,91,tuned_level,0.03
5000090,informative_monitoring,Informative monitoring,91,tuned_level_slope,0.1
5000091,informative_monitoring,Informative monitoring,92,tuned_level,0.03
5000091,informative_monitoring,Informative monitoring,92,tuned_level_slope,0.1
5000092,informative_monitoring,Informative monitoring,93,tuned_level,0.03
5000092,informative_monitoring,Informative monitoring,93,tuned_level_slope,0.1
5000093,informative_monitoring,Informative monitoring,94,tuned_level,0.03
5000093,informative_monitoring,Informative monitoring,94,tuned_level_slope,0.1
5000094,informative_monitoring,Informative monitoring,95,tuned_level,0.03
5000094,informative_monitoring,Informative monitoring,95,tuned_level_slope,0.1
5000095,informative_monitoring,Informative monitoring,96,tuned_level,0.03
5000095,informative_monitoring,Informative monitoring,96,tuned_level_slope,0.1
5000096,informative_monitoring,Informative monitoring,97,tuned_level,0.03
5000096,informative_monitoring,Informative monitoring,97,tuned_level_slope,0.1
5000097,informative_monitoring,Informative monitoring,98,tuned_level,0.03
5000097,informative_monitoring,Informative monitoring,98,tuned_level_slope,0.1
5000098,informative_monitoring,Informative monitoring,99,tuned_level,0.03
5000098,informative_monitoring,Informative monitoring,99,tuned_level_slope,0.1
5000099,informative_monitoring,Informative monitoring,100,tuned_level,0.03
5000099,informative_monitoring,Informative monitoring,100,tuned_level_slope,0.1
6000080,cluster_size_informative,Cluster size--level association,81,tuned_level,0.03
6000080,cluster_size_informative,Cluster size--level association,81,tuned_level_slope,0.1
6000081,cluster_size_informative,Cluster size--level association,82,tuned_level,0.03
6000081,cluster_size_informative,Cluster size--level association,82,tuned_level_slope,0.1
6000082,cluster_size_informative,Cluster size--level association,83,tuned_level,0.0
6000082,cluster_size_informative,Cluster size--level association,83,tuned_level_slope,0.1
6000083,cluster_size_informative,Cluster size--level association,84,tuned_level,0.03
6000083,cluster_size_informative,Cluster size--level association,84,tuned_level_slope,0.1
6000084,cluster_size_informative,Cluster size--level association,85,tuned_level,0.03
6000084,cluster_size_informative,Cluster size--level association,85,tuned_level_slope,0.1
6000085,cluster_size_informative,Cluster size--level association,86,tuned_level,0.03
6000085,cluster_size_informative,Cluster size--level association,86,tuned_level_slope,0.1
6000086,cluster_size_informative,Cluster size--level association,87,tuned_level,0.03
6000086,cluster_size_informative,Cluster size--level association,87,tuned_level_slope,0.1
6000087,cluster_size_informative,Cluster size--level association,88,tuned_level,0.0
6000087,cluster_size_informative,Cluster size--level association,88,tuned_level_slope,0.1
6000088,cluster_size_informative,Cluster size--level association,89,tuned_level,0.0
6000088,cluster_size_informative,Cluster size--level association,89,tuned_level_slope,0.1
6000089,cluster_size_informative,Cluster size--level association,90,tuned_level,0.03
6000089,cluster_size_informative,Cluster size--level association,90,tuned_level_slope,0.1
6000090,cluster_size_informative,Cluster size--level association,91,tuned_level,0.0
6000090,cluster_size_informative,Cluster size--level association,91,tuned_level_slope,0.1
6000091,cluster_size_informative,Cluster size--level association,92,tuned_level,0.03
6000091,cluster_size_informative,Cluster size--level association,92,tuned_level_slope,0.1
6000092,cluster_size_informative,Cluster size--level association,93,tuned_level,0.03
6000092,cluster_size_informative,Cluster size--level association,93,tuned_level_slope,0.1
6000093,cluster_size_informative,Cluster size--level association,94,tuned_level,0.0
6000093,cluster_size_informative,Cluster size--level association,94,tuned_level_slope,0.1
6000094,cluster_size_informative,Cluster size--level association,95,tuned_level,0.03
6000094,cluster_size_informative,Cluster size--level association,95,tuned_level_slope,0.1
6000095,cluster_size_informative,Cluster size--level association,96,tuned_level,0.03
6000095,cluster_size_informative,Cluster size--level association,96,tuned_level_slope,0.1
6000096,cluster_size_informative,Cluster size--level association,97,tuned_level,0.03
6000096,cluster_size_informative,Cluster size--level association,97,tuned_level_slope,0.1
6000097,cluster_size_informative,Cluster size--level association,98,tuned_level,0.03
6000097,cluster_size_informative,Cluster size--level association,98,tuned_level_slope,0.1
6000098,cluster_size_informative,Cluster size--level association,99,tuned_level,0.03
6000098,cluster_size_informative,Cluster size--level association,99,tuned_level_slope,0.1
6000099,cluster_size_informative,Cluster size--level association,100,tuned_level,0.03
6000099,cluster_size_informative,Cluster size--level association,100,tuned_level_slope,0.1
7000080,common_time_misspecified,Misspecified common time,81,tuned_level,0.3
7000080,common_time_misspecified,Misspecified common time,81,tuned_level_slope,0.1
7000081,common_time_misspecified,Misspecified common time,82,tuned_level,0.3
7000081,common_time_misspecified,Misspecified common time,82,tuned_level_slope,0.1
7000082,common_time_misspecified,Misspecified common time,83,tuned_level,0.1
7000082,common_time_misspecified,Misspecified common time,83,tuned_level_slope,0.1
7000083,common_time_misspecified,Misspecified common time,84,tuned_level,0.3
7000083,common_time_misspecified,Misspecified common time,84,tuned_level_slope,0.1
7000084,common_time_misspecified,Misspecified common time,85,tuned_level,0.3
7000084,common_time_misspecified,Misspecified common time,85,tuned_level_slope,0.1
7000085,common_time_misspecified,Misspecified common time,86,tuned_level,0.1
7000085,common_time_misspecified,Misspecified common time,86,tuned_level_slope,0.1
7000086,common_time_misspecified,Misspecified common time,87,tuned_level,0.3
7000086,common_time_misspecified,Misspecified common time,87,tuned_level_slope,0.1
7000087,common_time_misspecified,Misspecified common time,88,tuned_level,0.1
7000087,common_time_misspecified,Misspecified common time,88,tuned_level_slope,0.1
7000088,common_time_misspecified,Misspecified common time,89,tuned_level,0.1
7000088,common_time_misspecified,Misspecified common time,89,tuned_level_slope,0.1
7000089,common_time_misspecified,Misspecified common time,90,tuned_level,0.1
7000089,common_time_misspecified,Misspecified common time,90,tuned_level_slope,0.1
7000090,common_time_misspecified,Misspecified common time,91,tuned_level,0.1
7000090,common_time_misspecified,Misspecified common time,91,tuned_level_slope,0.1
7000091,common_time_misspecified,Misspecified common time,92,tuned_level,0.1
7000091,common_time_misspecified,Misspecified common time,92,tuned_level_slope,0.1
7000092,common_time_misspecified,Misspecified common time,93,tuned_level,0.1
7000092,common_time_misspecified,Misspecified common time,93,tuned_level_slope,0.1
7000093,common_time_misspecified,Misspecified common time,94,tuned_level,0.3
7000093,common_time_misspecified,Misspecified common time,94,tuned_level_slope,0.1
7000094,common_time_misspecified,Misspecified common time,95,tuned_level,0.3
7000094,common_time_misspecified,Misspecified common time,95,tuned_level_slope,0.1
7000095,common_time_misspecified,Misspecified common time,96,tuned_level,0.1
7000095,common_time_misspecified,Misspecified common time,96,tuned_level_slope,0.1
7000096,common_time_misspecified,Misspecified common time,97,tuned_level,0.1
7000096,common_time_misspecified,Misspecified common time,97,tuned_level_slope,0.1
7000097,common_time_misspecified,Misspecified common time,98,tuned_level,0.3
7000097,common_time_misspecified,Misspecified common time,98,tuned_level_slope,0.1
7000098,common_time_misspecified,Misspecified common time,99,tuned_level,0.1
7000098,common_time_misspecified,Misspecified common time,99,tuned_level_slope,0.1
7000099,common_time_misspecified,Misspecified common time,100,tuned_level,0.1
7000099,common_time_misspecified,Misspecified common time,100,tuned_level_slope,0.1
8000080,level_plus_shape,Persistent level plus shape,81,tuned_level,10.0
8000080,level_plus_shape,Persistent level plus shape,81,tuned_level_slope,3.0
8000081,level_plus_shape,Persistent level plus shape,82,tuned_level,0.3
8000081,level_plus_shape,Persistent level plus shape,82,tuned_level_slope,0.1
8000082,level_plus_shape,Persistent level plus shape,83,tuned_level,3.0
8000082,level_plus_shape,Persistent level plus shape,83,tuned_level_slope,1.0
8000083,level_plus_shape,Persistent level plus shape,84,tuned_level,1.0
8000083,level_plus_shape,Persistent level plus shape,84,tuned_level_slope,1.0
8000084,level_plus_shape,Persistent level plus shape,85,tuned_level,1.0
8000084,level_plus_shape,Persistent level plus shape,85,tuned_level_slope,0.3
8000085,level_plus_shape,Persistent level plus shape,86,tuned_level,1.0
8000085,level_plus_shape,Persistent level plus shape,86,tuned_level_slope,0.1
8000086,level_plus_shape,Persistent level plus shape,87,tuned_level,0.3
8000086,level_plus_shape,Persistent level plus shape,87,tuned_level_slope,0.1
8000087,level_plus_shape,Persistent level plus shape,88,tuned_level,1.0
8000087,level_plus_shape,Persistent level plus shape,88,tuned_level_slope,0.1
8000088,level_plus_shape,Persistent level plus shape,89,tuned_level,10.0
8000088,level_plus_shape,Persistent level plus shape,89,tuned_level_slope,1.0
8000089,level_plus_shape,Persistent level plus shape,90,tuned_level,10.0
8000089,level_plus_shape,Persistent level plus shape,90,tuned_level_slope,10.0
8000090,level_plus_shape,Persistent level plus shape,91,tuned_level,10.0
8000090,level_plus_shape,Persistent level plus shape,91,tuned_level_slope,3.0
8000091,level_plus_shape,Persistent level plus shape,92,tuned_level,10.0
8000091,level_plus_shape,Persistent level plus shape,92,tuned_level_slope,0.3
8000092,level_plus_shape,Persistent level plus shape,93,tuned_level,3.0
8000092,level_plus_shape,Persistent level plus shape,93,tuned_level_slope,0.3
8000093,level_plus_shape,Persistent level plus shape,94,tuned_level,1.0
8000093,level_plus_shape,Persistent level plus shape,94,tuned_level_slope,0.3
8000094,level_plus_shape,Persistent level plus shape,95,tuned_level,10.0
8000094,level_plus_shape,Persistent level plus shape,95,tuned_level_slope,10.0
8000095,level_plus_shape,Persistent level plus shape,96,tuned_level,3.0
8000095,level_plus_shape,Persistent level plus shape,96,tuned_level_slope,1.0
8000096,level_plus_shape,Persistent level plus shape,97,tuned_level,1.0
8000096,level_plus_shape,Persistent level plus shape,97,tuned_level_slope,0.3
8000097,level_plus_shape,Persistent level plus shape,98,tuned_level,1.0
8000097,level_plus_shape,Persistent level plus shape,98,tuned_level_slope,1.0
8000098,level_plus_shape,Persistent level plus shape,99,tuned_level,3.0
8000098,level_plus_shape,Persistent level plus shape,99,tuned_level_slope,1.0
8000099,level_plus_shape,Persistent level plus shape,100,tuned_level,1.0
8000099,level_plus_shape,Persistent level plus shape,100,tuned_level_slope,0.1
9000080,treatment_feedback,Treatment feedback,81,tuned_level,0.03
9000080,treatment_feedback,Treatment feedback,81,tuned_level_slope,0.1
9000081,treatment_feedback,Treatment feedback,82,tuned_level,0.1
9000081,treatment_feedback,Treatment feedback,82,tuned_level_slope,0.1
9000082,treatment_feedback,Treatment feedback,83,tuned_level,0.1
9000082,treatment_feedback,Treatment feedback,83,tuned_level_slope,0.1
9000083,treatment_feedback,Treatment feedback,84,tuned_level,0.3
9000083,treatment_feedback,Treatment feedback,84,tuned_level_slope,0.1
9000084,treatment_feedback,Treatment feedback,85,tuned_level,0.03
9000084,treatment_feedback,Treatment feedback,85,tuned_level_slope,0.1
9000085,treatment_feedback,Treatment feedback,86,tuned_level,0.1
9000085,treatment_feedback,Treatment feedback,86,tuned_level_slope,0.1
9000086,treatment_feedback,Treatment feedback,87,tuned_level,0.03
9000086,treatment_feedback,Treatment feedback,87,tuned_level_slope,0.1
9000087,treatment_feedback,Treatment feedback,88,tuned_level,0.1
9000087,treatment_feedback,Treatment feedback,88,tuned_level_slope,0.1
9000088,treatment_feedback,Treatment feedback,89,tuned_level,0.1
9000088,treatment_feedback,Treatment feedback,89,tuned_level_slope,0.1
9000089,treatment_feedback,Treatment feedback,90,tuned_level,0.03
9000089,treatment_feedback,Treatment feedback,90,tuned_level_slope,0.1
9000090,treatment_feedback,Treatment feedback,91,tuned_level,0.03
9000090,treatment_feedback,Treatment feedback,91,tuned_level_slope,0.1
9000091,treatment_feedback,Treatment feedback,92,tuned_level,0.03
9000091,treatment_feedback,Treatment feedback,92,tuned_level_slope,0.1
9000092,treatment_feedback,Treatment feedback,93,tuned_level,0.1
9000092,treatment_feedback,Treatment feedback,93,tuned_level_slope,0.1
9000093,treatment_feedback,Treatment feedback,94,tuned_level,0.03
9000093,treatment_feedback,Treatment feedback,94,tuned_level_slope,0.1
9000094,treatment_feedback,Treatment feedback,95,tuned_level,0.1
9000094,treatment_feedback,Treatment feedback,95,tuned_level_slope,0.1
9000095,treatment_feedback,Treatment feedback,96,tuned_level,0.1
9000095,treatment_feedback,Treatment feedback,96,tuned_level_slope,0.1
9000096,treatment_feedback,Treatment feedback,97,tuned_level,0.1
9000096,treatment_feedback,Treatment feedback,97,tuned_level_slope,0.1
9000097,treatment_feedback,Treatment feedback,98,tuned_level,0.03
9000097,treatment_feedback,Treatment feedback,98,tuned_level_slope,0.1
9000098,treatment_feedback,Treatment feedback,99,tuned_level,0.1
9000098,treatment_feedback,Treatment feedback,99,tuned_level_slope,0.1
9000099,treatment_feedback,Treatment feedback,100,tuned_level,0.1
9000099,treatment_feedback,Treatment feedback,100,tuned_level_slope,0.1
10000080,transient_nonpersistent,Transient non-persistence,81,tuned_level,10.0
10000080,transient_nonpersistent,Transient non-persistence,81,tuned_level_slope,10.0
10000081,transient_nonpersistent,Transient non-persistence,82,tuned_level,10.0
10000081,transient_nonpersistent,Transient non-persistence,82,tuned_level_slope,10.0
10000082,transient_nonpersistent,Transient non-persistence,83,tuned_level,10.0
10000082,transient_nonpersistent,Transient non-persistence,83,tuned_level_slope,10.0
10000083,transient_nonpersistent,Transient non-persistence,84,tuned_level,10.0
10000083,transient_nonpersistent,Transient non-persistence,84,tuned_level_slope,10.0
10000084,transient_nonpersistent,Transient non-persistence,85,tuned_level,10.0
10000084,transient_nonpersistent,Transient non-persistence,85,tuned_level_slope,10.0
